Expected_h,Expected_Om,Expected_OL,Expected_Ok,Expected_OQ,Simulated_Om_mean,Simulated_OL_mean,Simulated_Ok_mean,Simulated_OQ_mean,Simulated_H_mean,Simulated_Om_variance,Simulated_OL_variance,Simulated_Ok_variance,Simulated_OQ_variance,Simulated_H_variance
0.6,0.22,0.67,0.10999999999999999,0.0,0.20422285286407993,0.5694725257390394,0.20540392512731792,0.020900696269562834,0.00021708947458863823,1.4478851197296288e-07,5.2667847346270166e-08,3.3095731435124846e-07,1.5693628622276464e-09,1.9124951759330693e-15
0.6,0.22,0.68,0.09999999999999998,0.0,0.19952876662636268,0.5801073955542343,0.20014972627958644,0.020214111539816594,0.0002166895856371257,2.473290750191564e-07,1.2227232114733836e-07,6.059467672081801e-07,4.936707410121724e-09,4.266182402797667e-15
0.6,0.22,0.69,0.09000000000000008,0.0,0.19466596116162846,0.5907613109002094,0.19502953431466824,0.01954319362349377,0.00021629988401798613,1.4559282722628097e-07,7.95206949369193e-08,3.686096691784382e-07,3.6081341267163238e-09,2.665000121720355e-15
0.6,0.22,0.7,0.08000000000000007,0.0,0.18978451060105445,0.6015996782020603,0.1897836432589151,0.01883216793797027,0.00021589022863573987,1.8739666357716565e-07,8.228862077772616e-08,4.6247787115091284e-07,2.1253601223768786e-09,2.6504564919365943e-15
0.6,0.22,0.71,0.07000000000000006,0.0,0.18526014036326682,0.61271423680411,0.18388466555871777,0.018140957273905474,0.0002154457484964155,3.800573109020226e-08,2.3580549808187126e-08,1.03413683963971e-07,8.131227765004499e-10,7.288543314295794e-16
0.6,0.22,0.72,0.06000000000000005,0.0,0.17998319037334012,0.6235522315213027,0.17900118340906906,0.017463394696288128,0.0002150639297481472,6.101189302624314e-08,4.5857302413621344e-08,1.7338376198984442e-07,2.4474476836260747e-09,1.3635939070605447e-15
0.6,0.22,0.73,0.050000000000000044,0.0,0.17490829151925397,0.6346643250659886,0.17365964036923448,0.01676774304552302,0.00021464816614951104,3.16029215700015e-07,1.795193641069715e-07,8.65462114624207e-07,3.504693995850032e-09,5.130772399984011e-15
0.6,0.22,0.74,0.040000000000000036,0.0,0.16986673309140593,0.6459316795471691,0.16812160321900418,0.016079984142420727,0.0002142201666253732,2.7691623222894534e-07,1.5611239712606209e-07,7.701548464119927e-07,2.0626042431189905e-09,4.288446944242281e-15
0.6,0.22,0.75,0.030000000000000027,0.0,0.1647401676016032,0.6572729178460526,0.16258125670862916,0.015405657843715111,0.00021379400389514276,1.3882883741989585e-07,8.107816503637523e-08,3.928933977976171e-07,1.3593241557664315e-09,2.145400791763103e-15
0.6,0.22,0.76,0.020000000000000018,0.0,0.1590706433062655,0.6683962803759707,0.1577863547238214,0.014746721593942405,0.0002134162866876641,2.1571546057498666e-07,1.3608813392389682e-07,6.351324904427229e-07,1.4359609160127713e-09,3.4709442792650013e-15
0.6,0.22,0.77,0.010000000000000009,0.0,0.15374862099905265,0.6799304295971108,0.15225006026650897,0.014070889137327531,0.00021298591829616983,1.7107314847770474e-07,1.1535662618720286e-07,5.19357972677975e-07,1.3941662109234167e-09,2.831268720264655e-15
0.6,0.22,0.78,0.0,0.0,0.14825343888826972,0.691526503329968,0.14682789871298627,0.013392159068776032,0.00021255956061587287,9.238241364487759e-08,8.641285862829653e-08,3.1238213525373037e-07,1.5696854173306084e-09,2.0420272132362524e-15
0.6,0.22,0.79,-0.010000000000000009,0.0,0.14268791271293124,0.7032475573510635,0.14134793261778755,0.012716597318217912,0.0002121275960537385,4.047088440336876e-08,3.4770736963665006e-08,1.3523174748820296e-07,5.54872309290935e-10,7.909871386693247e-16
0.6,0.22,0.8,-0.020000000000000018,0.0,0.13697533216844793,0.7150235292259015,0.13595274997925394,0.012048388626396659,0.00021170084116266193,1.063565854669777e-07,9.15571410855855e-08,3.5965296453123363e-07,1.1999145045508988e-09,2.00497382030294e-15
0.6,0.23,0.6,0.17000000000000004,0.0,0.23539633943671637,0.497360640210326,0.2415251269641149,0.025717893388842738,0.00021982531355080052,3.8590768511873635e-07,8.816599047244996e-08,7.459902485959991e-07,4.040747864180912e-09,4.304754762934576e-15
