Expected_h,Expected_Om,Expected_OL,Expected_Ok,Expected_OQ,Simulated_Om_mean,Simulated_OL_mean,Simulated_Ok_mean,Simulated_OQ_mean,Simulated_H_mean,Simulated_Om_variance,Simulated_OL_variance,Simulated_Ok_variance,Simulated_OQ_variance,Simulated_H_variance
0.64,0.24,0.66,0.09999999999999998,0.0,0.1706327744069305,0.538425288153414,0.2668299626136673,0.024111974825988144,0.00023636093756586223,5.5875316633843096e-08,1.4806977702958844e-08,1.1766419948715245e-07,3.205273924508303e-10,7.136601757092489e-16
0.64,0.24,0.68,0.07999999999999996,0.0,0.1632325234406904,0.559230062825992,0.2548632187084957,0.022674195024822007,0.00023541040750358656,3.628300614676933e-08,8.582774697220197e-09,7.770300404295187e-08,7.10137831312522e-11,3.801119236422592e-16
0.64,0.24,0.7,0.06000000000000005,0.0,0.156106011136724,0.5807067011319553,0.24197364093805435,0.021213646793266316,0.00023438891257680986,4.663713952246294e-08,2.2841078068927754e-08,1.1613284263497088e-07,7.070345715925187e-10,9.307495510861051e-16
0.64,0.24,0.72,0.040000000000000036,0.0,0.1482642310973215,0.6023637813116938,0.229600223038594,0.01977176455239063,0.00023340130429310566,1.4531405558420817e-08,4.760510217333546e-09,3.431331061081947e-08,6.1015772975917e-11,1.78703634078227e-16
0.64,0.24,0.74,0.020000000000000018,0.0,0.14010610017606556,0.6244702811596653,0.21711180940481972,0.018311809259449332,0.00023239481866832258,9.348598606240111e-08,4.339248774097299e-08,2.445911916966187e-07,3.9110074439807916e-10,1.502167351443348e-15
0.64,0.24,0.76,0.0,0.0,0.13158605417599287,0.6469254792781693,0.204603069471034,0.01688539707480382,0.0002313908222130966,5.091943584446616e-08,2.2828785511708075e-08,1.3556575418838372e-07,1.1946440262439694e-10,7.30059715596807e-16
0.64,0.24,0.78,-0.020000000000000018,0.0,0.12290532412824776,0.6700409820416935,0.1916321660204671,0.015421527809591662,0.00023033667269247286,7.970550811337527e-08,5.758625083703928e-08,2.467493540891854e-07,6.811611261393593e-10,1.7021679159554255e-15
0.64,0.24,0.8,-0.040000000000000036,0.0,0.11398810885986024,0.6937386125124936,0.17830544187535224,0.013967836752293886,0.00022925220241478556,1.0277353029400282e-08,9.773079448604908e-09,3.5626809538172356e-08,1.450951383715823e-10,2.6679027853019297e-16
0.64,0.26,0.6,0.14,0.0,0.19038760440734487,0.47777884955617644,0.30340391198142036,0.028429634055058366,0.00023923715051049898,1.6134102300201553e-08,3.2217956769805455e-09,3.0265442543412626e-08,1.5479740974391658e-10,2.0196311850098197e-16
0.64,0.26,0.62,0.12,0.0,0.18371628488745317,0.4974854906011467,0.2917814568097115,0.027016767701688572,0.0002383263738076966,1.5566822824234539e-07,2.9767697389663506e-08,3.005402625540542e-07,4.5881195078239327e-10,1.7073159252083254e-15
0.64,0.26,0.64,0.09999999999999998,0.0,0.17705737455589315,0.5176358813659598,0.27971517737636437,0.02559156670178257,0.00023738007286235068,3.462816811423434e-08,8.57644350459254e-09,7.035741359413595e-08,2.2570413225303074e-10,4.509335251475542e-16
0.64,0.26,0.66,0.07999999999999996,0.0,0.16995117858540168,0.5380760682614923,0.2678217114215734,0.02415104173153259,0.00023643762566064505,6.373994325511712e-08,1.2909370042248689e-08,1.3103706373675042e-07,5.181934747729243e-11,6.233274343961571e-16
0.64,0.26,0.68,0.05999999999999994,0.0,0.16263643561453417,0.5588701064184761,0.2557655662321466,0.022727891734843176,0.00023548621393748066,1.4401389754583148e-07,4.043407174340611e-08,3.1564401317515105e-07,3.8866240958143933e-10,1.794500873050906e-15
0.64,0.26,0.7,0.040000000000000036,0.0,0.15496853189969417,0.5800256949299888,0.243716846799998,0.02128892637031921,0.0002345264661790465,1.4233324509746634e-08,5.3551428028359e-09,3.385689733120201e-08,8.494928554508347e-11,2.1885348089605205e-16
0.64,0.26,0.72,0.020000000000000018,0.0,0.1473714520723073,0.6018062814890188,0.23100031897587558,0.019821947462798327,0.0002335093896221983,3.1802877602979965e-08,1.2464138377513667e-08,7.747898658838072e-08,1.8569446902484398e-10,4.691786343781354e-16
0.64,0.26,0.74,0.0,0.0,0.13937316406867314,0.6239417919199252,0.21831338847682913,0.018371655534572626,0.000232493219186183,8.8298028135372e-08,4.4330551836167726e-08,2.3497068202331395e-07,5.586200277983006e-10,1.5385381168763107e-15
0.64,0.26,0.76,-0.020000000000000018,0.0,0.13087283831158222,0.6463711625481,0.20581132146196418,0.016944677678353476,0.00023149001591885157,2.5236555877643814e-09,2.243648918743133e-09,7.91631234183776e-09,8.066981830669358e-11,7.19391132900987e-17
0.64,0.26,0.78,-0.040000000000000036,0.0,0.12226589986108664,0.6695065963675711,0.19275231548554864,0.015475188285793574,0.0002304285708212564,3.574057643583563e-09,2.9871425685891303e-09,1.1381363594948532e-08,7.16183307044893e-11,8.846632333815713e-17
0.64,0.26,0.8,-0.06000000000000005,0.0,0.11309021172833529,0.6929481812789074,0.17992711656933993,0.01403449042341728,0.00022938291895887317,3.137289623595198e-08,2.5494693830939105e-08,1.037151749630496e-07,2.2083355173821355e-10,6.985012397141077e-16
0.64,0.28,0.6,0.12,0.0,0.18964670016720017,0.4774434654988253,0.3044209521408149,0.028488882193159572,0.00023932116555997257,6.93860836522102e-08,1.1969808078819896e-08,1.294583848375787e-07,2.4496446079023683e-10,7.518541567140263e-16
0.64,0.28,0.62,0.09999999999999998,0.0,0.1828707972158113,0.49709412915212087,0.2929621214329773,0.027072952199090516,0.00023842016973409417,1.2408981326937933e-07,2.0699214137916394e-08,2.361351891159739e-07,2.6716258713589234e-10,1.1901365028564055e-15
0.64,0.28,0.64,0.07999999999999996,0.0,0.17619338520892217,0.5172098178173657,0.2809473661595668,0.025649430814145446,0.00023747782476411786,1.0627124159813104e-08,2.430899383419292e-09,2.1455970301140807e-08,7.849715926061421e-11,1.281046204619366e-16
0.64,0.28,0.66,0.05999999999999994,0.0,0.16906311161455362,0.5375907652831704,0.26912533645294223,0.02422078664933384,0.0002365443240401011,7.955460656487038e-08,2.0946787031575748e-08,1.6852139308211153e-07,2.9135464437920916e-10,1.0137616023348504e-15
0.64,0.28,0.68,0.039999999999999925,0.0,0.1620062461414654,0.5585047405228224,0.2567123249194298,0.022776688416282366,0.00023556322203324497,4.986050325762133e-08,1.7492419009770654e-08,1.12909577921642e-07,4.4029479074652076e-10,7.779452628494544e-16
0.64,0.28,0.7,0.020000000000000018,0.0,0.15431570356933053,0.5796279412478624,0.24472058966446736,0.02133576551833971,0.0002346069216298577,2.46419407765129e-08,8.175951364806914e-09,5.714868497782389e-08,8.256540553180832e-11,3.3489351101474015e-16
0.64,0.28,0.72,0.0,0.0,0.1464585508428105,0.6011939369855279,0.232450853485716,0.019896658685945444,0.00023362828205890726,5.956711742169033e-08,2.541671754480523e-08,1.4894338223650393e-07,3.5480222571831996e-10,9.591859527197353e-16
0.64,0.28,0.74,-0.020000000000000018,0.0,0.1384919916852111,0.6233023975522248,0.21975954991261815,0.018446060849946024,0.0002326124295556987,1.2815880503958819e-08,6.128246242218718e-09,3.3535239193298956e-08,7.820303232919244e-11,2.1336211708587136e-16
0.64,0.28,0.76,-0.040000000000000036,0.0,0.12994139020280823,0.6456795183805157,0.20737063638636272,0.01700845503031334,0.00023161396845743624,1.918703787793421e-08,8.581722836887494e-09,5.1132694887617195e-08,5.635805715033342e-11,2.760560010519393e-16
0.64,0.28,0.78,-0.06000000000000005,0.0,0.12129328820065052,0.6687101340109789,0.19444728651201018,0.01554929127636046,0.00023056575536402972,8.344931706990963e-09,4.527781336880674e-09,2.3982052642318725e-08,1.805826451887912e-11,1.3458202683454158e-16
0.64,0.28,0.8,-0.08000000000000007,0.0,0.1123086088303642,0.6922529959474553,0.18134282781199876,0.014095567410181767,0.00022949806711115294,3.100724580343279e-08,2.3845242147610004e-08,1.0052456476596773e-07,2.0444724447600782e-10,6.550021790048701e-16
0.64,0.3,0.6,0.09999999999999998,0.0,0.18905432288211801,0.47717993289407534,0.30523322267660147,0.028532521547205203,0.00023938724120202412,7.17884930489101e-08,1.1014664176532107e-08,1.3266193895681955e-07,8.433382204293511e-11,6.928739464725641e-16
0.64,0.3,0.62,0.07999999999999996,0.0,0.18220988019486067,0.49678405708306206,0.2938866292191745,0.027119433502902645,0.00023849456416230345,1.286173349305899e-07,2.0775037353418155e-08,2.4447597407914267e-07,1.3320499870645184e-10,1.1964268933286707e-15
0.64,0.3,0.64,0.05999999999999994,0.0,0.17542048377274444,0.5168192781129213,0.28205366750158045,0.025706570612753853,0.0002375675379952263,6.749509353838919e-08,1.7109626875396053e-08,1.3739005608655047e-07,5.156407988543639e-10,9.037745151316706e-16
0.64,0.3,0.66,0.039999999999999925,0.0,0.16836833662093525,0.5372215608879587,0.27014027442690125,0.024269828064204753,0.0002366255935511396,9.011720992583354e-08,2.5695930762377984e-08,1.9209205040572496e-07,6.040195454936984e-10,1.246225417589642e-15
0.64,0.3,0.68,0.019999999999999907,0.0,0.16114712929570246,0.5580361653893402,0.257991420233472,0.022825285081485285,0.0002356621000600808,5.18937655077257e-08,1.4000840531420169e-08,1.1315611686999783e-07,1.5976072121682665e-10,6.242818672445485e-16
0.64,0.3,0.7,0.0,0.0,0.15354084008459185,0.5791533348312707,0.24591234760839598,0.021393477475741406,0.00023470303024476454,2.322202488572648e-08,8.580429495716802e-09,5.4867124356785296e-08,1.6305079744213014e-10,3.5228290568985196e-16
0.64,0.3,0.72,-0.020000000000000018,0.0,0.14574785240450172,0.6007395376932161,0.23356905810229556,0.01994355179998662,0.0002337166190230196,9.046248726737987e-09,2.0475639836565323e-09,1.9922200294735433e-08,1.9067113350028946e-11,7.748332667311669e-17
0.64,0.3,0.74,-0.040000000000000036,0.0,0.13751745865617368,0.622626787769916,0.22134116813439064,0.018514585439519726,0.00023273859906042783,2.3686471451357162e-08,7.91085400320706e-09,5.768925426633898e-08,5.0745803348738874e-11,2.763894495524277e-16
0.64,0.3,0.76,-0.06000000000000005,0.0,0.12904454698749518,0.6450137311117732,0.20887165430899537,0.017070067591736203,0.00023173347474629504,2.0530237280237296e-08,1.1047927971046916e-08,5.7138470213651974e-08,8.992683542075402e-11,3.5652674235449095e-16
0.64,0.3,0.78,-0.08000000000000007,0.0,0.1205585382565062,0.6680985782959137,0.1957330306484398,0.015609852799140228,0.00023067125803024935,1.3871275109998406e-08,8.430715008249652e-09,4.107884786202322e-08,5.7128661950876274e-11,2.5121435869738495e-16
0.64,0.3,0.8,-0.10000000000000009,0.0,0.1114285863743643,0.6914841807905002,0.18292841354881392,0.014158819286321539,0.00022962561182420725,1.8716167462537035e-08,1.2376681226401006e-08,5.818761950355669e-08,7.884440253872188e-11,3.412745362569958e-16
0.64,0.32,0.6,0.07999999999999996,0.0,0.188109888888005,0.4767957056470431,0.30651933452955105,0.028575070935400838,0.00023948367778596347,6.276965839882152e-08,1.2722152402116691e-08,1.1776146814016975e-07,4.713959610755634e-10,8.024464055324165e-16
0.64,0.32,0.62,0.05999999999999994,0.0,0.18150590088390728,0.4964647130554499,0.2948671882445254,0.02716219781611743,0.00023857125081980913,2.0991760274898127e-08,2.942182509180491e-09,3.914099096914804e-08,3.2253670450566046e-11,1.6984957107868413e-16
0.64,0.32,0.64,0.039999999999999925,0.0,0.17474831448873304,0.516495307112202,0.28301029702834496,0.025746081370720004,0.00023764202985968795,8.187268758150033e-09,4.2972325021704574e-09,1.829701658850961e-08,4.3800384387616564e-10,2.2745136862584437e-16
0.64,0.32,0.66,0.019999999999999907,0.0,0.1674877501736368,0.5367601727964286,0.2714240606781357,0.02432801635179895,0.00023672726603306483,1.4850602613533715e-08,5.615239680245255e-09,3.242106714319969e-08,4.050594529115537e-10,2.730777788311469e-16
0.64,0.32,0.68,-1.1102230246251565e-16,0.0,0.1602940814109849,0.5575611565638262,0.2592641702597601,0.022880591765428903,0.00023576246168046308,1.0651941894065417e-08,5.055863653098932e-09,2.4933645520037505e-08,3.2736177792709993e-10,2.2604144026505564e-16
0.64,0.32,0.7,-0.020000000000000018,0.0,0.15262620735197024,0.5786095929340052,0.2473125613700967,0.021451638343927937,0.00023481328527009184,4.172419536635179e-08,1.4015831430245919e-08,9.688195339015332e-08,1.4782759700574947e-10,5.770898371268604e-16
0.64,0.32,0.72,-0.040000000000000036,0.0,0.1446144894548202,0.6000126315927669,0.2353536059674989,0.020019272984913995,0.00023385815068496067,2.984782569753848e-08,1.4688778743327984e-08,7.604014410286133e-08,3.780599896031516e-10,5.578526295052484e-16
0.64,0.32,0.74,-0.06000000000000005,0.0,0.1366077651103636,0.6219850712482796,0.22282367691379606,0.018583486727560678,0.00023285862991677644,3.018968167903362e-08,1.2793185277280052e-08,7.755322171420034e-08,9.737460311355944e-11,4.481957564933694e-16
0.64,0.32,0.76,-0.08000000000000007,0.0,0.12821210382663326,0.6444111375967624,0.21025593321404407,0.017120825362560384,0.0002318417969978624,1.1854457483457595e-08,9.504542479848492e-09,3.638038231042415e-08,2.6784668555398336e-10,3.0756544855878497e-16
0.64,0.32,0.78,-0.10000000000000009,0.0,0.11960334550221337,0.6673386592527513,0.19738386838268424,0.015674126862351187,0.00023080255789775144,2.126166341177291e-08,1.4904042621058724e-08,6.522595606025966e-08,1.5816954919646667e-10,4.456956666541821e-16
0.64,0.32,0.8,-0.1200000000000001,0.0,0.11053439126937752,0.6907113840718188,0.18453313898364074,0.014221085675163022,0.00022975403499909112,2.8982701664684574e-08,2.4302398374694798e-08,9.643547244845492e-08,2.615663626850851e-10,6.724786651633246e-16
0.64,0.34,0.6,0.05999999999999994,0.0,0.1872977783115378,0.4764271218751775,0.3076342506438686,0.02864084916941617,0.0002395762958170863,6.02426016593957e-08,8.567714782218235e-09,1.1069659509255585e-07,2.6582971367967465e-10,5.416658380578423e-16
0.64,0.34,0.62,0.039999999999999925,0.0,0.18051122435161254,0.4959992288295931,0.29625676307674287,0.027232783742051563,0.00023868317187011878,2.4851876897347217e-08,4.314462307997066e-09,4.73567565030806e-08,1.0871165331007648e-10,2.4977867576846587e-16
0.64,0.34,0.64,0.019999999999999907,0.0,0.17386198279616,0.5160611208364176,0.28427362342335716,0.02580327294406517,0.00023774198140111866,4.716061847970286e-08,1.5122938600800667e-08,9.893310499357927e-08,7.77339750139563e-10,8.025326810546117e-16
0.64,0.34,0.66,-1.1102230246251565e-16,0.0,0.1666420801446467,0.5363294126366764,0.2726529194094121,0.024375587809264885,0.00023682231446774078,6.84825822301489e-08,1.4420433239238704e-08,1.4063966515096358e-07,1.6370114320371133e-10,7.026410506486823e-16
0.64,0.34,0.68,-0.02000000000000013,0.0,0.1593391355849282,0.5570226105703655,0.26069192819750786,0.022946325647198382,0.0002358764069649388,4.445868504940869e-08,1.2700004570872259e-08,9.756242496959479e-08,2.1428226200930442e-10,5.694853403630166e-16
0.64,0.34,0.7,-0.040000000000000036,0.0,0.15172114851908908,0.5780803334076962,0.24869352506070436,0.02150499301251054,0.0002349207510821786,1.9229963114806166e-08,9.92673601889871e-09,4.7967805617388985e-08,4.210599892578139e-10,4.0984969398033195e-16
0.64,0.34,0.72,-0.06000000000000005,0.0,0.14370847612951348,0.5994290966253643,0.23678039508123122,0.020082032163890946,0.00023397195100326152,2.689575796893211e-08,1.1375627532529653e-08,6.68770223678036e-08,1.6990913032366415e-10,4.3335843871308046e-16
0.64,0.34,0.74,-0.08000000000000007,0.0,0.13573788794143543,0.6214281601175765,0.2242111765119486,0.01862277542903954,0.00023296294684943092,1.2669613020393919e-08,5.82329197921313e-09,3.24645396569265e-08,1.743867414445737e-10,2.0458630136182982e-16
0.64,0.34,0.76,-0.10000000000000009,0.0,0.1274537224182808,0.6438334638435113,0.21153344760782572,0.017179366130382165,0.0002319457817592094,7.376023764124979e-09,4.145494613577249e-09,2.0540641890686282e-08,6.916425101900988e-11,1.345115946434433e-16
0.64,0.34,0.78,-0.1200000000000001,0.0,0.11869154424343661,0.6666361088690083,0.1989462577978442,0.015726089089710984,0.00023092414277978919,7.819976493266257e-09,5.33972792411383e-09,2.3059621496162808e-08,1.5033303818455875e-10,1.6020738011182872e-16
0.64,0.34,0.8,-0.14000000000000012,0.0,0.10975471619539416,0.6900369496940011,0.18593289519419853,0.014275438916406188,0.00022986628515229082,1.9891551844152347e-08,1.0906678453216304e-08,5.788423684959551e-08,8.039001209680982e-11,3.025804969689473e-16
0.64,0.36,0.6,0.040000000000000036,0.0,0.1864633303179447,0.476092922543686,0.3087682901736698,0.028675456964699496,0.0002396603663420168,2.2114205987302147e-08,3.827465336090249e-09,4.087063790090999e-08,1.2942451426924616e-10,2.4249360451428933e-16
0.64,0.36,0.62,0.020000000000000018,0.0,0.17960620366817528,0.49559659494678787,0.2975153604497394,0.027281840935297463,0.00023878010792636288,2.083736194501712e-08,4.091224752052808e-09,4.0300901180910934e-08,1.030423601692827e-10,2.374271919414949e-16
0.64,0.36,0.64,0.0,0.0,0.17290589800699172,0.5156132260371769,0.2856303301292733,0.025850545826558113,0.0002378452166948374,5.822414697549994e-08,1.0341114524907138e-08,1.1375304405828849e-07,1.8725804191589375e-10,5.500409299843059e-16
0.64,0.36,0.66,-0.020000000000000018,0.0,0.16570589099620364,0.5358520256981326,0.27401189363880657,0.0244301896668572,0.00023692778522443124,9.121910314869557e-08,2.4666586737625102e-08,1.932543505604985e-07,4.002940101349981e-10,1.2057996928499257e-15
0.64,0.36,0.68,-0.040000000000000036,0.0,0.15830525831118364,0.5564591127979374,0.262229898264582,0.023005730626297016,0.00023599580763364374,6.465094947315413e-08,1.653479287856167e-08,1.3981558668886174e-07,1.1678295982721997e-10,7.437655227964973e-16
0.64,0.36,0.7,-0.05999999999999994,0.0,0.15084623116403822,0.5775530212638416,0.2500348743973067,0.02156587317481366,0.0002350279683696383,1.7874766597582225e-08,5.952463619524916e-09,4.13440562086662e-08,7.820497943104127e-11,2.4641814619410196e-16
0.64,0.36,0.72,-0.07999999999999996,0.0,0.14304117304777034,0.599014549398391,0.23782362335766746,0.02012065419617104,0.0002340528995533826,6.792077183451177e-08,2.4455493943541345e-08,1.6346221646746843e-07,2.1535436684818897e-10,9.334938994322223e-16
0.64,0.36,0.74,-0.09999999999999998,0.0,0.1348091382565792,0.6207967806848063,0.22571191623344594,0.01868216482516866,0.00023308138469039282,1.966502255757447e-08,1.037134354491334e-08,5.3006889166401946e-08,1.5340802911371558e-10,3.655342164489152e-16
0.64,0.36,0.76,-0.12,0.0,0.12641544701619067,0.6430964257821183,0.21325158599073032,0.017236541210960722,0.00023207866088022013,4.5009500465921706e-08,2.380485465245506e-08,1.246020292269532e-07,1.846445422583159e-10,7.752215351533675e-16
0.64,0.36,0.78,-0.14,0.0,0.11780004660663324,0.6659260650814126,0.20048630227680908,0.01578758603514513,0.00023104722172032056,1.1140982433562062e-08,7.154825274685684e-09,3.337234653286067e-08,5.7041973372396666e-11,2.1531691379690227e-16
0.64,0.36,0.8,-0.16000000000000003,0.0,0.10884097330786136,0.6892641161511606,0.18756219401445465,0.014332716526523435,0.00022999511692067698,1.1312178412176426e-08,9.001238645391606e-09,3.6826668428222e-08,1.1726279725917543e-10,2.505389298918969e-16
0.64,0.38,0.6,0.020000000000000018,0.0,0.18534391568060948,0.4756019430972239,0.3103000874870553,0.028754053735111335,0.0002397840424826718,8.255752289973441e-08,1.4609463400403918e-08,1.536216338786519e-07,3.8088194917220855e-10,9.284828405082023e-16
0.64,0.38,0.62,0.0,0.0,0.17876843864372213,0.4952221435256295,0.2986813179518034,0.027328099878845064,0.00023887036835234984,6.41116046183863e-08,1.53768050419243e-08,1.2655142600145286e-07,5.263473143049188e-10,8.943316440598399e-16
0.64,0.38,0.64,-0.020000000000000018,0.0,0.17174998362350713,0.5150607721477589,0.2872717911360855,0.02591745309264846,0.0002379727364823523,6.975212646798389e-09,1.5921907981078129e-09,1.3896898348824239e-08,1.1615277906991508e-10,8.498068814513881e-17
0.64,0.38,0.66,-0.040000000000000036,0.0,0.1647125992633738,0.5353254762094073,0.27546118991307084,0.024500734614148093,0.00023704427444959142,3.2372942121841934e-08,8.654696140276027e-09,6.842013244179752e-08,1.3909235721906508e-10,4.241675334647827e-16
0.64,0.38,0.68,-0.06000000000000005,0.0,0.15745101958328794,0.5559894410331511,0.26350149398905204,0.02305804539450889,0.00023609546344819632,1.949029495350704e-08,8.629287415616809e-09,4.599042292102677e-08,3.3762280193868877e-10,3.8899809738148426e-16
0.64,0.38,0.7,-0.07999999999999996,0.0,0.1497935725062072,0.5769432914181336,0.2516373064716551,0.021625829604004172,0.00023515213352086323,9.134611768410078e-08,3.3653160901173475e-08,2.1466603430631752e-07,5.373234773736683e-10,1.3975468062324388e-15
0.64,0.38,0.72,-0.09999999999999998,0.0,0.14189203880894166,0.5982950383336343,0.23962215298840284,0.020190769869021175,0.00023419358933395932,5.176733368565314e-09,2.8728968090164594e-09,1.3561145476010286e-08,8.327072021905471e-11,1.1005423336970804e-16
0.64,0.38,0.74,-0.12,0.0,0.13387501536824403,0.6201625919127102,0.2272203544651413,0.018742038253904542,0.00023320052916854547,3.873231490386962e-09,1.798599334868986e-09,9.786862060707597e-09,8.053798549183674e-11,6.358000792104687e-17
0.64,0.38,0.76,-0.14,0.0,0.12565869711003863,0.6425488284581689,0.21450900875014983,0.017283465681642695,0.0002321775282550312,9.12076575712837e-09,3.670988501116965e-09,2.3833314981998376e-08,8.390623760938456e-12,1.1981505841857443e-16
0.64,0.38,0.78,-0.16000000000000003,0.0,0.11696918041917093,0.6652623180269315,0.20192293814790102,0.01584556340599661,0.00023116245467676069,2.502754199683619e-08,1.485030294624542e-08,7.309025282499952e-08,1.2872748908923978e-10,4.482570745245001e-16
0.64,0.38,0.8,-0.18000000000000005,0.0,0.10797413704215146,0.6885095453625398,0.18912053524321423,0.014395782352094424,0.00023012111286469574,4.5919407549801046e-09,2.7342963627349576e-09,1.3953917630942414e-08,5.770215203191885e-12,7.636383726997623e-17
0.64,0.4,0.6,0.0,0.0,0.18454514039509665,0.4752749958967713,0.3113863927221111,0.028793470986020954,0.0002398665021482972,5.520679390664567e-08,1.059815228302329e-08,1.0370611820511405e-07,2.6220020888133096e-10,6.747976839407864e-16
0.64,0.4,0.62,-0.020000000000000018,0.0,0.1779149874338845,0.4948444957183561,0.29986779800178287,0.02737271884597644,0.0002389614960510968,1.8314145516349704e-08,2.976137154446832e-09,3.476287134595755e-08,9.319768722441109e-11,1.7348144876612735e-16
0.64,0.4,0.64,-0.040000000000000036,0.0,0.17086276481183252,0.5146460806983851,0.28852818356814813,0.025962970921634194,0.00023806859378190247,2.3482404823736144e-09,7.959498406853224e-10,4.906333500096253e-09,6.292613881483518e-11,4.25785176537309e-17
0.64,0.4,0.66,-0.06000000000000005,0.0,0.16379065411637858,0.5348727437511627,0.2767955258742127,0.024541076258246017,0.00023714457226934146,1.3178308179180181e-08,1.8825846171106637e-09,2.5929224818609707e-08,4.426887208229217e-11,9.252067648534815e-17
0.64,0.4,0.68,-0.08000000000000007,0.0,0.15634386652858792,0.5554043194346316,0.26514013209034915,0.02311168194643131,0.00023621979413719253,3.097621527538319e-08,6.312377447017226e-09,6.511850846995694e-08,2.2835821976982204e-11,2.8542543385452695e-16
0.64,0.4,0.7,-0.09999999999999998,0.0,0.14914053713398323,0.5765710937177466,0.2526279395125418,0.021660429635728472,0.0002352280141179556,4.278069273675655e-09,1.5586491194574783e-09,9.891957590259454e-09,6.220243860335601e-11,6.485973941642578e-17
0.64,0.4,0.72,-0.12,0.0,0.14102363768045548,0.5977377812834914,0.24098864422109784,0.020249936814955294,0.0002343027304147533,5.93223110500309e-09,2.3105846701279926e-09,1.424711969571865e-08,7.323494290779161e-11,8.875162913893864e-17
0.64,0.4,0.74,-0.14,0.0,0.13292498321085047,0.6195157268061997,0.22875528006820645,0.018804009914743347,0.0002333222475733354,2.7564129529690673e-08,1.5085324679129325e-08,7.432502754856464e-08,2.902843569077242e-10,5.350042867911582e-16
0.64,0.4,0.76,-0.16000000000000003,0.0,0.12468366729716066,0.6418138743503489,0.2161444795050429,0.017357978847447553,0.0002323104257471256,8.195416957643122e-09,3.2171641075208487e-09,2.0912549386978565e-08,5.0761806458939614e-11,1.0536844198377115e-16
0.64,0.4,0.78,-0.18000000000000005,0.0,0.11601857108099381,0.664527425751321,0.20355112004758288,0.015902883120102244,0.00023129023877183994,1.4607135645784351e-08,1.2470981920462254e-08,4.720517318698317e-08,2.4237321107101773e-10,3.777190660945747e-16
0.64,0.4,0.8,-0.20000000000000007,0.0,0.10716205128215248,0.6878186927692275,0.19056881963309175,0.014450436315528342,0.00023023665327567226,1.6321529984129456e-08,1.1898062639061707e-08,5.2017678750714276e-08,9.672798464858004e-11,3.332726354158797e-16
0.66,0.2,0.6,0.20000000000000007,0.0,0.1902202800333501,0.4778068345292429,0.30360869618722114,0.02836418925018591,0.0002467060938183183,1.509608235261432e-07,2.6093927471416377e-08,2.808915883396082e-07,4.406290000345396e-10,1.7391635365913356e-15
0.66,0.2,0.62,0.18000000000000005,0.0,0.1842111635367804,0.4977910591136706,0.2910678014753108,0.026929975874238232,0.0002456986221274007,4.6973579694452173e-08,1.2298607256410115e-08,9.326715796265102e-08,6.902072380669067e-10,7.491467432486832e-16
0.66,0.2,0.64,0.16000000000000003,0.0,0.177845810078649,0.5180968647125226,0.27856608223490154,0.02549124297392688,0.00024468927450963017,7.106880541417846e-08,2.606701716851843e-08,1.5154340151171465e-07,1.5733811611752603e-09,1.4536967983065031e-15
0.66,0.2,0.66,0.14,0.0,0.17071291944877628,0.5385476737711443,0.2666825722399273,0.024056834540152124,0.0002437195172475889,1.911511549352391e-08,6.419296938355938e-09,4.061160847562907e-08,6.379817571778345e-10,3.287209470031041e-16
0.66,0.2,0.68,0.12,0.0,0.16389843698725987,0.559653868861027,0.253848250736692,0.02259944341502121,0.0002426750461735646,2.55443642993892e-08,9.707635610901322e-09,5.885118648776843e-08,2.6396696915433926e-10,4.563493997131289e-16
0.66,0.2,0.7,0.10000000000000009,0.0,0.15644648443574313,0.5809821033530083,0.2414181409544364,0.02115327125681226,0.00024165626775328946,3.3143614865517686e-08,1.3739832283891905e-08,7.995743870178454e-08,3.4550415234094453e-10,5.942946000638387e-16
0.66,0.2,0.72,0.08000000000000007,0.0,0.14915512813209386,0.6030055924261932,0.22816244467915753,0.019676834762555336,0.00024056697165172593,4.158964246244842e-08,2.0060729184185915e-08,1.064878427296034e-07,3.727708210026756e-10,7.984092871210885e-16
0.66,0.2,0.74,0.06000000000000005,0.0,0.14120313915932733,0.6252603050727077,0.21531467093430331,0.018221884833661734,0.00023950570253678332,6.24798087820633e-08,3.527378807019499e-08,1.705458348365158e-07,6.518921787297518e-10,1.2945873302144983e-15
0.66,0.2,0.76,0.040000000000000036,0.0,0.1325864411102987,0.6477288120549876,0.2028952926706419,0.016789454164071793,0.00023847376623870937,3.3194956795859306e-08,2.1139383110798363e-08,9.620901752224234e-08,3.454546078877196e-10,7.16114294829479e-16
0.66,0.2,0.78,0.020000000000000018,0.0,0.12417547521598626,0.6711193186262996,0.18939499485074104,0.015310211306973076,0.00023734377787700353,2.4100953742593315e-08,1.401015916929297e-08,6.936165923798546e-08,2.1526968864257512e-10,4.3807887461653355e-16
0.66,0.2,0.8,0.0,0.0,0.11526697295974483,0.6949114076134759,0.17596613392718735,0.01385548549959199,0.00023621675394082872,3.676703217519333e-08,3.159452423654897e-08,1.2345262234336243e-07,3.8922082927746435e-10,9.126179273505791e-16
0.66,0.22,0.6,0.18000000000000005,0.0,0.18984490858054479,0.4776031392521965,0.3041336044603967,0.02841834770686209,0.00024675869531264223,1.2127185726296735e-07,1.887075906270662e-08,2.2381774482972952e-07,2.3831570692599364e-10,1.2596543358385835e-15
